OCCUPIED_CELLS,MAX_RESOURCE,MIN_RESOURCE,LIVING_EXPEND,MATING_RESOURCE,MATING_ENERGY,INMIGRATION,SYNTHESIS_ABILITY,HERBIVORY_FRACTION,OMNIVORY_TRADEOFF,MUTUALISTIC_FRACTION,CAPTURE_PROB,EFFICIENCY_TRANSFER,HERBIVORY_EFFICIENCY,MUTUALISTIC_EFFICIENCY,MUTUALISTIC_COOLING,REPRODUCTION_RATE
0.32607296544734238,22.685213567060579,2.4877610215696704,0.0083713734699266372,0.43349462928426269,0.21742473539628851,0.0046964927536175451,0.10927406665128278,0.62478614378295583,0.38080338299901262,0.20846047160850523,0.4298696990080273,0.20587897417913253,0.82520219574749487,0.74109532477335893,0.82069035398826118,0.011675708837109893
0.47824450748222025,20.121820369705731,3.5706600715970982,0.011392419579146836,0.49341453227880672,0.19674575031394037,0.0052986694110162555,0.10293653087381069,0.5840550045979338,0.45725533578745425,0.21892123722350618,0.39391890242516636,0.23578323503226151,0.75554258498118587,0.83974447141358732,0.78822566830653962,0.011695064737086161
0.45887939298221014,21.646478751768793,2.780144968073504,0.0091887711283599929,0.57093652774064862,0.21802674126070032,0.0046336941411421213,0.11979333143403273,0.67179975733679753,0.4728680223818702,0.23752000361850328,0.45448228601883234,0.19247469121777239,0.71607058781920918,0.8874528156082635,0.7994286330534387,0.01106279197789985
0.35522559566525092,16.946526041847164,2.769890022694959,0.0096255992904447814,0.40239344931170068,0.17300436158483712,0.0045163364729673139,0.10171729742508528,0.72280198218119107,0.377909943432295,0.26959267488972166,0.42446939687672314,0.17377556330412022,0.68374969266637009,0.75631853011476724,0.7257739526558783,0.01193652516416226
0.47286558716674953,18.802941166048925,2.7647716633393098,0.011338027738315423,0.57209086812222654,0.19752426799605582,0.0056267215352552545,0.083785400686509096,0.79068508382044311,0.37852761430809778,0.25323077791726245,0.41992811989859929,0.20799625184023179,0.84958425350241096,0.81057544781726132,0.87023344812453229,0.01006720371060835
0.41674730919908104,20.704260740275728,3.1168683152980603,0.011502065569030835,0.51156682021913624,0.22918121771348987,0.0042427344131958332,0.089540274732818906,0.64682067130009868,0.34081165462433,0.20750504774963868,0.42272263974544472,0.23250629419099489,0.85750348406723942,0.84886502106432771,0.84188647510459957,0.0098267694504219696
0.38284533497090489,19.456976003099793,2.754470702692517,0.010995091716133297,0.58158062895821105,0.17736474332729774,0.0041990461820080463,0.086627496020195552,0.60329870019231024,0.38431250631213865,0.22150694128378151,0.46380709916982643,0.23649358792895867,0.94354094440349445,0.8469377326819767,1.014244958473572,0.010275925569957328
0.43296064540002027,22.425872899293189,3.4144089071551984,0.0090136347260235897,0.59065308534689165,0.2209692449036959,0.0049207807930985292,0.11408743129625376,0.63857731493148973,0.3257865665340039,0.21753467186611178,0.33094339206136458,0.17714250901184084,0.70272536850172684,0.95864183309179629,0.74962788221709453,0.0084897192681424594
0.47710401200216135,16.869001518516363,2.7349476571429316,0.0089789963489382753,0.57593576798156942,0.16947947102840921,0.0045443312395152917,0.11485424441421084,0.58836467008021576,0.4218999138634848,0.29405838790589089,0.39206638059563681,0.17842969846676698,0.79560685833477485,0.85066455896237703,0.87744320944491716,0.0092894269897782229
0.32555304351874026,19.350277394871618,2.7067777346147555,0.0091409585237939087,0.52385174639744181,0.18487115256275047,0.0053070545061941424,0.087245970136522841,0.68277422605230609,0.41476429884453675,0.27601551550093739,0.32461096852803939,0.22881655427501191,0.82466023360386342,0.73310150962164311,0.81364456559199727,0.01041872349381455
0.32189475846883919,23.497058288766226,2.54320892129047,0.01109658590844761,0.53352004977730672,0.20702698688663684,0.0045848554521849905,0.094855275267919079,0.59766214783178973,0.4001199825847796,0.27774231093395407,0.37443314880769474,0.21631197339277394,0.75405055134501042,0.68295396355697879,0.94776482734080947,0.0087808417558411424
0.38791904444681141,22.210948534057838,2.4643321903026676,0.010434812203338322,0.52731965806535241,0.21515255792224097,0.0057269784391446015,0.090748109411278768,0.6776921824255574,0.33922959214740667,0.22723409940656425,0.44615402885072403,0.1801946118138143,0.88516009245457239,0.66870181283960806,0.99946455829922132,0.010112802483048487
0.41867635333671238,22.575483351691716,3.5569230026397349,0.0081219757688439868,0.42387676153111964,0.20557865587345814,0.00568189098152754,0.089798539526631818,0.66383834867706359,0.39412893226888296,0.24814123909415797,0.39160962543344602,0.21104392426953877,0.91380802277554962,0.72534850361706527,0.89453695207425676,0.010871923807575975
0.45635835086447329,22.397129649920107,2.4296991141949928,0.0084914897003801598,0.48553773037713688,0.18380384418977364,0.0053213703529377257,0.10467900105329164,0.56609968842417502,0.37373681832330541,0.2049259976828097,0.42115533227828372,0.21536644701625984,0.80180801361141429,0.91498766590637892,0.76792636011782578,0.0080304383256613755
0.3466841774611823,16.577331704767818,2.8918065310636298,0.011918732886036808,0.57723698714990568,0.23049397039167746,0.0040725680218114974,0.083575660111097752,0.5600551165982468,0.40269071037443704,0.23617851563037989,0.41830385060348663,0.17020136511380596,0.88855743802850373,0.78358300948313342,0.73548617752934153,0.010366141747105054
0.43127963510341644,18.304663032391883,3.3248676735266249,0.010095950993792036,0.59653935052016338,0.23017046666822771,0.0050558991203497336,0.11564947468076432,0.70122076465056127,0.42330416457322823,0.24872934964742091,0.35323378089207236,0.23027280259906979,0.83265309760847139,0.68218155618437115,0.73175709493177721,0.0090947244400160793
0.33290935818101802,20.159624969797914,2.6447012422239649,0.0092545197885144162,0.40250621814295745,0.2319131305952333,0.0056138833007208433,0.10976930185066648,0.81088284400602817,0.47238505797569152,0.21688819296661607,0.33199089130085585,0.16853281306117546,0.95423166857809383,0.74339462608477858,0.86063723869405395,0.011481458133731956
0.4046848020976167,18.658810164424224,2.5073152993587557,0.0086361351482862163,0.58070537380034493,0.1628879834453798,0.0047858138756444197,0.085771552219511854,0.73685277967936091,0.47433515123587355,0.28423350810163694,0.3448596502997146,0.18783204177738411,0.84747659173881118,0.77709093713846311,0.8067240323152941,0.0087459764633408266
0.45523514454251524,22.238784189312689,2.774377962972602,0.0099553122091576886,0.57983289620802214,0.23865805774570076,0.0052756056582121966,0.090323747796456036,0.72613293051249395,0.44993305304514852,0.26711518644109933,0.40747354348760328,0.18425683388105057,0.71867076434158517,0.9430602348325442,0.96296204198718527,0.0084335654479501861
0.42810179044339197,23.455710683551207,3.3051710791799733,0.0092808840557321842,0.58816534890140293,0.16537150697126177,0.0046689425778837059,0.10682517166152154,0.76602056495027759,0.32284672015697036,0.20005743877863483,0.41860385828712071,0.21367403117770006,0.90826667636190739,0.9548686674817719,0.97186299205918969,0.0094778190565952252
0.4604871192475597,22.321527426232606,2.7528385657006109,0.0084807601008836924,0.42157935481745606,0.21164044399417262,0.0050168182123571303,0.1091736807584822,0.68507263439063693,0.47451970417869177,0.2324976790913002,0.41687467717532511,0.22261217613857481,0.78444258045396675,0.9315072388953296,0.97313819761989528,0.010390452262724652
0.36461875531917159,19.882865040796283,2.9489154427794748,0.011169532551880806,0.42486419176818735,0.20191463056873882,0.0041943874356364808,0.09636796693557334,0.59945722954909597,0.32467883218362137,0.20632585072305512,0.43256132523458929,0.19414015713932817,0.66176816307187736,0.73777951471732717,0.88707764972627023,0.0085370891800759241
0.37039278131831305,18.066890161958792,3.3690574765119941,0.010113734308328022,0.4421019711452549,0.2085808420161249,0.0047119450519507305,0.1102099168142818,0.58779333603514738,0.42642088781707782,0.2730289843086442,0.41556759549549049,0.17678857797248948,0.89607351279746195,0.8076670011333984,0.90627363993410337,0.010134103254781654
0.36513399751518416,19.015882715909765,3.0743694284401091,0.0089441987259473114,0.44135230947561627,0.18563298916078591,0.004282784032883815,0.11438352566539933,0.66702804938393978,0.43071186039340953,0.26899511688608474,0.39024470138272604,0.22212602841579074,0.83461433831764031,0.73979660534549752,0.85182400828377736,0.0082724197102069866
0.43720805891874603,21.384231072999725,3.3291375754363113,0.0084291021796495686,0.53802438016102272,0.212879836150665,0.0051768193307752536,0.09956476502305954,0.6589817132781165,0.37520549479707699,0.22464223900273464,0.40477807104408953,0.17001843841256381,0.8522535727708449,0.66003514374539851,0.88522282038235944,0.0090492504900476188
0.39155617133472731,16.746014328266163,3.5426873987549405,0.0088573567983529639,0.48825205011550532,0.22953834433796266,0.0050481286616738926,0.10344650882925807,0.83670307474093952,0.4120385271981854,0.22429759003931729,0.38009708712413187,0.17504776510100428,0.8806988990415402,0.72678737591319853,0.81046116300223647,0.0098931628764551867
0.36395415012374799,22.858106381813606,3.5695017993577509,0.0093558983679446241,0.4681214580232963,0.19640013864809655,0.0040036966982140805,0.098378352838194058,0.72461519757129023,0.32093243695290458,0.2697883547041478,0.38284353014493827,0.16415269393367546,0.8539898625031378,0.74490587898959815,1.0119486685446912,0.010936641927808492
0.47952218925704715,18.553126053923556,3.4095699378261051,0.0095344191388787702,0.55775558243456203,0.20582215024614808,0.0058555735270018824,0.10114499299309036,0.78898504211571252,0.39328031273107661,0.20343240616185826,0.37057396006058518,0.22529872151445116,0.80543765547809221,0.66459584604826794,0.9551268275266338,0.010625058907134272
0.45080768461641096,22.834323966592585,3.218395157994947,0.0093319277709921107,0.52555231595248963,0.23354979478243215,0.0049335321053829533,0.11248327117705215,0.72922514898238355,0.40822760924132523,0.22950170839448322,0.46509058942349296,0.19231535513214043,0.76195566055492669,0.67325979226615407,1.069858610313819,0.0080793936995397705
0.47762917438244895,21.023592005035741,3.4022241155367765,0.01074855630068784,0.59359025480180061,0.236993804041575,0.0058863722210171672,0.092664203526403671,0.59089011610726239,0.35924924198004571,0.21379160201398825,0.38321527866634175,0.23820397008754779,0.7452555930009841,0.90298413602485161,0.78393359818675923,0.010016787647720536
0.34054976603291476,20.636204875612616,2.903186212553071,0.0084076111629964208,0.58235706149752819,0.19121926188844707,0.0043126263210352565,0.085533126525435044,0.78342515757315523,0.45247143207765339,0.25021578163996405,0.33504670114358032,0.19183956429707119,0.90764915204343288,0.90920043075381485,1.0204330216808812,0.011640717305132796
0.33689856933423451,22.117601652284744,3.2967403345567767,0.010527673065241733,0.42240127139768247,0.17427495120755523,0.0041790101986319871,0.092790938245739613,0.73759723772291541,0.44323166480690107,0.24707627803678128,0.34528309890420761,0.17635701964468542,0.84480778229750852,0.6552880576620399,0.75749744999272217,0.009671693078367738
0.39816187767322475,21.835096108214291,2.7149566208222224,0.0096055279383919657,0.54847145240381012,0.20371647856770425,0.0043303013287334744,0.101390933082629,0.78638197823013412,0.35769812894804498,0.21539215247536,0.41781796236379953,0.22710158905817157,0.87338816849463607,0.66240406999642376,1.0731716542365763,0.011292489785048817
0.42038278749778346,16.414496952296794,2.8080089633993439,0.010587778824855232,0.58643162083157208,0.2326871157986638,0.0045001436555346958,0.11641708332941297,0.6748345827408595,0.42577242648276875,0.29683763652507777,0.37956667583627413,0.23661063754220346,0.90189398959376965,0.75183608008436975,0.74225828545983175,0.0088282256472487688
0.38079081040999296,18.257878185884699,3.3210204914341226,0.011180649004219882,0.44675059542541773,0.21663577484979987,0.0059068061879856415,0.089009314399746187,0.69599402490420592,0.342149958848463,0.25375757088303991,0.44716011763006114,0.20987717643795029,0.75959787795821609,0.74626628290689534,0.99198203242064265,0.0094642708367705213
0.46334203197736917,21.188819938215133,3.4934413715124606,0.0092007650411520588,0.41605518070849301,0.22525997762414351,0.0050016761991724399,0.11087979461995272,0.64820932918142238,0.4127139725693304,0.27839450554515882,0.47211957531235671,0.22924635066042781,0.94658658468573975,0.85881629138714466,0.93790138323112526,0.0087700609627891779
0.4064284683946281,23.687375880582742,3.1600323317872512,0.0090248269796039254,0.49850766759975979,0.17525586272547961,0.004928759712596523,0.095165242573767309,0.76842148410728373,0.39049363412071503,0.29829727927752925,0.34234689455179468,0.23179844512539197,0.78716763485411412,0.792822922401067,0.78172726811255488,0.0085545794088751348
0.45809358405470746,17.052800977680935,2.6546200857506514,0.0081607708317929534,0.49830131634086344,0.17295096001533769,0.0041341312989926059,0.10049023012954117,0.7465770784869129,0.32134737003066233,0.29537543399942279,0.45545403128429229,0.21326313990293302,0.68235191472684409,0.80557247098854168,0.83407033583099455,0.008472355357274872
0.46875811600422018,16.647965999380624,2.670254608817483,0.0091192678703264727,0.50027461667835305,0.20976105837913356,0.004974272421243371,0.082239638084046385,0.56752769019877847,0.42637402140308883,0.2578611955273285,0.35738473483836775,0.16423074777721164,0.7760244651905861,0.73091501002092363,0.9875859146503394,0.011775699686270413
0.37482376115714933,20.644010849186508,2.5668465331724155,0.010242964012738312,0.57311012346758716,0.19926271836897896,0.004229344802444847,0.09147925130964861,0.67270314398575171,0.41292685899252618,0.27020345983626187,0.39887591364516511,0.237277327866667,0.68151432873576834,0.88403369772895235,0.73413689010103755,0.0089770713933163375
0.36862232900319669,19.332379186392057,3.1195641782208958,0.011107730816671976,0.52956742516440869,0.23737569846718359,0.0050668342352491727,0.083274777138632794,0.76751794362525494,0.38181130714824324,0.20874696475486712,0.32754034656357534,0.16551842044855503,0.83777597011252714,0.7223359073215071,0.76256720617391671,0.0090854919399717213
0.324600435727877,19.16633732915933,3.2099725998300896,0.0080618901145431566,0.50915772095119016,0.19811207461171121,0.0053018374001467371,0.11458527324043977,0.66728188188866366,0.41982004611769286,0.28459612216880603,0.3356437991839607,0.2196383790051134,0.71796521592042584,0.88323457411978135,0.79799121442820498,0.010252868883618444
0.42536348928760359,19.820535005378662,3.2271936835765827,0.0086914430622021636,0.5718699555107456,0.20654252107270038,0.004079755536519224,0.088714930531459679,0.71558058670323721,0.4096141400899761,0.26139653320612061,0.42791554237067447,0.18624940797763767,0.84099933199616661,0.7227172189370501,1.0575912060493289,0.0087542407455909535
0.40873918082759925,16.421913554012647,2.7292036504553212,0.010694710037104161,0.4729215343482539,0.20674644016784066,0.0047220696968762544,0.093311841528928921,0.80369567612831538,0.38364953642488092,0.26174113097394225,0.33045769600537389,0.18588422856022632,0.87721511496449289,0.77419545992146799,0.75655188074380075,0.011755549932597179
0.36247821204643554,20.877037889549698,3.0545285493247758,0.0081838509050561996,0.50753078634254367,0.21934000655297636,0.0046843787666050428,0.092355033876345624,0.81855688239842683,0.36228446315069418,0.21186211358143325,0.46977950946262848,0.21133365941455973,0.76879534821407425,0.68522078597254032,1.0571976056359271,0.011471331109323668
0.40730166035925469,20.009031825303143,3.086640524935365,0.0094618035388179412,0.48357946261919843,0.23919686071669635,0.0058807316263098947,0.084797147122269642,0.73528298367139255,0.4510489041435376,0.25120312653715615,0.33800933990288351,0.19836263791747305,0.69382063573009578,0.81475191330032881,0.89094234017618512,0.010035474516505636
0.46657966387977184,21.234776942357406,2.6550949905301628,0.010824890129890508,0.5685422315466937,0.22848786148774367,0.0050600016827229014,0.11731246886964641,0.62760064415261974,0.45862274014243043,0.22070345411391748,0.42887597606459249,0.20774403364903871,0.79802275636506814,0.82175303860637661,0.80580090790893721,0.011989710507333665
0.451663728656855,22.734350425904264,3.372194267888089,0.011536009134382909,0.413332828023247,0.18835455425668271,0.0058382618794167824,0.10587230806187092,0.79378151447501022,0.340149146182259,0.2558701345330518,0.44010283243800868,0.21413078191840593,0.94523576513886942,0.92242081263164688,0.73450075031427708,0.011851085702606765
0.45508209716432269,20.6787674008525,3.3758916545773388,0.011622863287230098,0.56336095276510634,0.19273323610521242,0.0055057733902747208,0.088460542774398701,0.67565243410979159,0.43122506538563488,0.24739818614132222,0.38487333533779977,0.16106373370261373,0.64145596371322589,0.68643420271290445,0.83514484471126293,0.010220890609774861
0.36225973317324422,21.812784639926555,2.8537401456630156,0.0114188555094624,0.42083286518723173,0.1786713825803895,0.0049024052729191685,0.10651071382328368,0.82343848531242614,0.35304012263235363,0.22309065650503154,0.45326772311283964,0.17693963208107902,0.80033610881727268,0.95211627644981611,0.97698625861840882,0.0082127349919638871
0.42203025295901481,17.996610296930704,3.0436492295560775,0.0090436077768962335,0.43585762747605156,0.16036483940059501,0.0054525402693630515,0.0818139944928091,0.82167976383687136,0.44616714645825784,0.29309713641607665,0.37908723110317899,0.18085275036752502,0.9481422464308229,0.8268194186659128,1.0305908585198538,0.011965526437412732
0.37308393263446221,17.172268741902347,3.0264849482119356,0.009652857130123314,0.59728777655449816,0.23590201999656185,0.00410362726273702,0.087431193700050064,0.7003800596133003,0.32906035946282441,0.27712325062460919,0.39422191644559884,0.1921131341109017,0.86422384185035828,0.94931069460437956,0.79433456525385704,0.010165506477025988
0.35778192406556342,22.79912381777152,2.8838921341082719,0.0089352483802760153,0.49126744953626406,0.17250099516247813,0.0051388412516623723,0.10284770598885415,0.56655217571325966,0.4780963454807477,0.27884672615675299,0.46402607368343041,0.20565697475110201,0.91310475828607607,0.77039421685588627,0.97905786917104509,0.0095919378776521784
0.34905203384540046,20.4995166404697,3.0167932136038278,0.0091975829307069466,0.53731334352865923,0.2131219159000903,0.0047520644482033428,0.11716393363123914,0.5718864066151601,0.36587536881525573,0.27871009185147289,0.39704560905440367,0.17600513548085225,0.82047411405010107,0.93116163665838192,0.76174539306710576,0.0097792598242847206
0.43428140046049446,17.447684924445308,3.4507707414207056,0.009554242035252564,0.58149931636142904,0.16659009830191579,0.0045107387294570445,0.11036736848209198,0.59356649765172331,0.34503033470977124,0.23153581843257579,0.45754442313861121,0.17396495822885957,0.94066123940934465,0.91972186233961917,0.73834165180725897,0.0086656250125984845
0.41005450557520917,19.467948318831752,2.9445317612544799,0.011000002973207267,0.54539953435164146,0.22317452570036933,0.0050123928155821253,0.11877526207942299,0.82812605620242441,0.34263631572430547,0.20815121158645447,0.42665093809053184,0.23330610057742618,0.65897979708115262,0.85512720145269416,0.72439401704117579,0.0086702586213559859
0.41625262044212785,16.315530933461442,3.2379804539926802,0.0087232539871635473,0.41190629675721541,0.22448210498096335,0.0044547680930403094,0.092166456522561002,0.56348257313304828,0.4647291507237688,0.23279300210145978,0.43219202676006208,0.17357213941493604,0.78098147991193168,0.83064820500281045,0.90966281697091855,0.0082038933706420382
